,Date :,5/27/2021 16:43,,,,,,,,,,,
,Motion Threshold (au):,15,,,,,,,,,,,
,Detection Method:,Linear,,,,,,,,,,,
,Min Freeze Duration (f):,10,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Component Details,,,,,,,,,,,,
,Component Name,Start Time,Duration (s),Start Frame,Duration Frames,,,,,,,,
,Sound 1, 0:02:00.000,30,3600,900,,,,,,,,
,Sound 2, 0:04:02.000,30,7260,900,,,,,,,,
,Sound 3, 0:06:04.000,30,10920,900,,,,,,,,
,Shock 1, 0:02:30.000,2,4500,60,,,,,,,,
,Shock 2, 0:04:32.000,2,8160,60,,,,,,,,
,Shock 3, 0:06:34.000,2,11820,60,,,,,,,,
,,,,,,,,,,,,,
Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index
201026_1,VF111620_092124_102620_1,,Chamber1,,,Sound 1,0,0,0,0,255.28,3,1194
201026_1,VF111620_092124_102620_1,,Chamber1,,,Sound 2,3,2.767,0.54,9.22,169.9,0,1378
201026_1,VF111620_092124_102620_1,,Chamber1,,,Sound 3,8,13.467,2.61,44.89,47.16,0,514
201026_1,VF111620_092124_102620_1,,Chamber1,,,Shock 1,0,0,0,0,867.95,402,1725
201026_1,VF111620_092124_102620_1,,Chamber1,,,Shock 2,0,0,0,0,442.32,3,1554
201026_1,VF111620_092124_102620_1,,Chamber1,,,Shock 3,0,0,0,0,705.1,3,2363
,,,,,,,,,,,,,
201026_2,VF111620_093422_102620_2,,Chamber1,,,Sound 1,10,27.367,5.3,91.22,2.6,0,114
201026_2,VF111620_093422_102620_2,,Chamber1,,,Sound 2,4,29.9,5.79,99.67,0.36,0,85
201026_2,VF111620_093422_102620_2,,Chamber1,,,Sound 3,1,30,5.81,100,0,0,3
201026_2,VF111620_093422_102620_2,,Chamber1,,,Shock 1,2,1.6,0.31,80,1.82,0,18
201026_2,VF111620_093422_102620_2,,Chamber1,,,Shock 2,1,1.533,0.3,76.67,5.63,0,110
201026_2,VF111620_093422_102620_2,,Chamber1,,,Shock 3,3,1.367,0.26,68.33,6.4,0,72
,,,,,,,,,,,,,
201026_3,VF111620_094446_102620_3,,Chamber1,,,Sound 1,4,29.433,5.7,98.11,0.87,0,38
201026_3,VF111620_094446_102620_3,,Chamber1,,,Sound 2,3,29.933,5.8,99.78,0.21,0,32
201026_3,VF111620_094446_102620_3,,Chamber1,,,Sound 3,1,30,5.81,100,0.17,0,10
201026_3,VF111620_094446_102620_3,,Chamber1,,,Shock 1,2,1.5,0.29,75,4.27,0,50
201026_3,VF111620_094446_102620_3,,Chamber1,,,Shock 2,1,1,0.19,50,5.47,0,97
201026_3,VF111620_094446_102620_3,,Chamber1,,,Shock 3,2,1,0.19,50,7,0,63
,,,,,,,,,,,,,
201026_4,VF111620_095533_102620_4,,Chamber1,,,Sound 1,2,29.533,5.72,98.44,0.52,0,77
201026_4,VF111620_095533_102620_4,,Chamber1,,,Sound 2,1,30,5.81,100,0.03,0,3
201026_4,VF111620_095533_102620_4,,Chamber1,,,Sound 3,1,30,5.81,100,0,0,1
201026_4,VF111620_095533_102620_4,,Chamber1,,,Shock 1,3,1.733,0.34,86.67,7.5,0,184
201026_4,VF111620_095533_102620_4,,Chamber1,,,Shock 2,2,1.6,0.31,80,12.42,0,193
201026_4,VF111620_095533_102620_4,,Chamber1,,,Shock 3,2,1.933,0.37,96.67,1.3,0,25
,,,,,,,,,,,,,
201026_5,VF111620_201026_5,,Chamber1,,,Sound 1,1,30,5.81,100,0,0,0
201026_5,VF111620_201026_5,,Chamber1,,,Sound 2,1,30,5.81,100,0.01,0,2
201026_5,VF111620_201026_5,,Chamber1,,,Sound 3,1,30,5.81,100,0,0,0
201026_5,VF111620_201026_5,,Chamber1,,,Shock 1,1,1.767,0.34,88.33,8.73,0,195
201026_5,VF111620_201026_5,,Chamber1,,,Shock 2,1,1.233,0.24,61.67,6.5,0,86
201026_5,VF111620_201026_5,,Chamber1,,,Shock 3,1,1.267,0.25,63.33,3.97,0,33
,,,,,,,,,,,,,
201026_6,VF111620_201026_6,,Chamber1,,,Sound 1,5,29.267,5.67,97.56,0.67,0,31
201026_6,VF111620_201026_6,,Chamber1,,,Sound 2,1,30,5.81,100,0.06,0,12
201026_6,VF111620_201026_6,,Chamber1,,,Sound 3,1,30,5.81,100,0,0,2
201026_6,VF111620_201026_6,,Chamber1,,,Shock 1,2,1.533,0.3,76.67,9.05,0,143
201026_6,VF111620_201026_6,,Chamber1,,,Shock 2,1,2,0.39,100,0.3,0,6
201026_6,VF111620_201026_6,,Chamber1,,,Shock 3,3,1.6,0.31,80,3.8,0,31
